"time","well","OD600","G","R","column","dilution","species","condition"
23.0000675,"A12",0.2226,5354,17457,12,"10^-7","Bs","Bs 10^-7"
23.0000675,"B1",1.6604,29055,15939,1,"10^-1","Pp","Pp 10^-1"
23.0000675,"B2",1.7402,28030,15713,2,"10^-2","Pp","Pp 10^-2"
23.0000675,"B3",1.7552,25445,15577,3,"10^-3","Pp","Pp 10^-3"
23.0000675,"B4",1.7021,24274,15359,4,"10^-4","Pp","Pp 10^-4"
23.0000675,"B5",1.5855,18246,15261,5,"10^-5","Pp","Pp 10^-5"
23.0000675,"B6",1.4098,16558,15141,6,"10^-6","Pp","Pp 10^-6"
23.0000675,"B7",0.5902,4850,29383,7,"10^-2","Bs","Bs 10^-2"
23.0000675,"B8",0.5628,4784,29911,8,"10^-3","Bs","Bs 10^-3"
23.0000675,"B9",0.5297,4936,24772,9,"10^-4","Bs","Bs 10^-4"
23.0000675,"B10",0.3648,5134,20628,10,"10^-5","Bs","Bs 10^-5"
23.0000675,"B11",0.2901,5288,18257,11,"10^-6","Bs","Bs 10^-6"
23.0000675,"B12",0.2352,5373,17532,12,"10^-7","Bs","Bs 10^-7"
23.0000675,"C1",1.7199,27968,15480,1,"10^-1","Pp","Pp 10^-1"
23.0000675,"C2",1.7585,28171,15840,2,"10^-2","Pp","Pp 10^-2"
23.0000675,"C3",1.7574,24703,15512,3,"10^-3","Pp","Pp 10^-3"
23.0000675,"C4",1.6709,23970,15400,4,"10^-4","Pp","Pp 10^-4"
23.0000675,"C5",1.5702,18162,15336,5,"10^-5","Pp","Pp 10^-5"
23.0000675,"C6",1.4158,14823,15176,6,"10^-6","Pp","Pp 10^-6"
23.0000675,"C7",0.5858,4843,29066,7,"10^-2","Bs","Bs 10^-2"
23.0000675,"C8",0.5768,4797,30717,8,"10^-3","Bs","Bs 10^-3"
23.0000675,"C9",0.5006,4959,24086,9,"10^-4","Bs","Bs 10^-4"
23.0000675,"C10",0.3497,5159,20159,10,"10^-5","Bs","Bs 10^-5"
23.0000675,"C11",0.2841,5317,18181,11,"10^-6","Bs","Bs 10^-6"
23.0000675,"C12",0.2297,5327,17420,12,"10^-7","Bs","Bs 10^-7"
23.0000675,"D1",1.7045,29340,15740,1,"10^-1","Pp","Pp 10^-1"
23.0000675,"D2",1.7767,28822,15840,2,"10^-2","Pp","Pp 10^-2"
23.0000675,"D3",1.7444,24946,15453,3,"10^-3","Pp","Pp 10^-3"
23.0000675,"D4",1.7152,23763,15384,4,"10^-4","Pp","Pp 10^-4"
23.0000675,"D5",1.5553,18254,15271,5,"10^-5","Pp","Pp 10^-5"
23.0000675,"D6",1.2748,12952,15571,6,"10^-6","Pp","Pp 10^-6"
23.0000675,"D7",0.6741,4158,26341,7,"10^-2","Bs","Bs 10^-2"
23.0000675,"D8",0.5706,4765,30233,8,"10^-3","Bs","Bs 10^-3"
23.0000675,"D9",0.5011,4932,24644,9,"10^-4","Bs","Bs 10^-4"
23.0000675,"D10",0.3568,5126,20106,10,"10^-5","Bs","Bs 10^-5"
23.0000675,"D11",0.2847,5270,18438,11,"10^-6","Bs","Bs 10^-6"
23.0000675,"D12",0.2246,5319,17333,12,"10^-7","Bs","Bs 10^-7"
23.0000675,"E1",1.6861,30271,15888,1,"10^-1","Pp","Pp 10^-1"
23.0000675,"E2",1.7497,26920,15546,2,"10^-2","Pp","Pp 10^-2"
23.0000675,"E3",1.7065,24342,15351,3,"10^-3","Pp","Pp 10^-3"
23.0000675,"E4",1.6944,21595,15243,4,"10^-4","Pp","Pp 10^-4"
23.0000675,"E5",1.6374,19018,15023,5,"10^-5","Pp","Pp 10^-5"
23.0000675,"E6",1.4707,16035,15378,6,"10^-6","Pp","Pp 10^-6"
23.0000675,"E7",0.6097,4880,29169,7,"10^-2","Bs","Bs 10^-2"
23.0000675,"E8",0.5809,4666,29543,8,"10^-3","Bs","Bs 10^-3"
23.0000675,"E9",0.6206,4214,22141,9,"10^-4","Bs","Bs 10^-4"
23.0000675,"E10",0.6766,3618,16862,10,"10^-5","Bs","Bs 10^-5"
23.0000675,"E11",0.28,5267,17985,11,"10^-6","Bs","Bs 10^-6"
23.0000675,"E12",0.2264,5321,17206,12,"10^-7","Bs","Bs 10^-7"
23.0000675,"F1",1.6993,28778,15458,1,"10^-1","Pp","Pp 10^-1"
23.0000675,"F2",1.7783,26138,15520,2,"10^-2","Pp","Pp 10^-2"
23.0000675,"F3",1.7533,25503,15600,3,"10^-3","Pp","Pp 10^-3"
23.0000675,"F4",1.7087,21448,15170,4,"10^-4","Pp","Pp 10^-4"
23.0000675,"F5",1.564,17990,15267,5,"10^-5","Pp","Pp 10^-5"
23.0000675,"F6",1.4679,16476,15068,6,"10^-6","Pp","Pp 10^-6"
23.0000675,"F7",0.7049,4842,29895,7,"10^-2","Bs","Bs 10^-2"
23.0000675,"F8",0.595,4685,31074,8,"10^-3","Bs","Bs 10^-3"
23.0000675,"F9",0.5257,4864,23835,9,"10^-4","Bs","Bs 10^-4"
23.0000675,"F10",0.5443,4059,17496,10,"10^-5","Bs","Bs 10^-5"
23.0000675,"F11",0.6325,3499,13159,11,"10^-6","Bs","Bs 10^-6"
23.0000675,"F12",0.231,5316,17482,12,"10^-7","Bs","Bs 10^-7"
23.0000675,"G1",1.6285,28867,15794,1,"10^-1","Pp","Pp 10^-1"
23.0000675,"G2",1.7101,27795,15887,2,"10^-2","Pp","Pp 10^-2"
23.0000675,"G3",1.698,24660,15557,3,"10^-3","Pp","Pp 10^-3"
23.0000675,"G4",1.6299,23007,15246,4,"10^-4","Pp","Pp 10^-4"
23.0000675,"G5",1.5618,18513,15283,5,"10^-5","Pp","Pp 10^-5"
23.0000675,"G6",1.3283,14620,15115,6,"10^-6","Pp","Pp 10^-6"
23.0000675,"G7",0.678,4804,30833,7,"10^-2","Bs","Bs 10^-2"
23.0000675,"G8",0.6253,4682,32869,8,"10^-3","Bs","Bs 10^-3"
23.0000675,"G9",0.5455,4894,25457,9,"10^-4","Bs","Bs 10^-4"
23.0000675,"G10",0.3789,5073,20306,10,"10^-5","Bs","Bs 10^-5"
23.0000675,"G11",0.3065,5179,18365,11,"10^-6","Bs","Bs 10^-6"
23.0000675,"G12",0.2254,5281,17142,12,"10^-7","Bs","Bs 10^-7"
23.0000675,"H1",1.5997,28206,15924,1,"10^-1","Pp","Pp 10^-1"
23.0000675,"H2",1.6563,27591,15978,2,"10^-2","Pp","Pp 10^-2"
23.0000675,"H3",1.6506,25774,15770,3,"10^-3","Pp","Pp 10^-3"
23.0000675,"H4",1.5744,21674,15356,4,"10^-4","Pp","Pp 10^-4"
23.0000675,"H5",1.4736,17851,15375,5,"10^-5","Pp","Pp 10^-5"
23.0000675,"H6",1.2704,15084,15222,6,"10^-6","Pp","Pp 10^-6"
23.0000675,"H7",0.7025,4857,32225,7,"10^-2","Bs","Bs 10^-2"
23.0000675,"H8",0.6697,4723,35553,8,"10^-3","Bs","Bs 10^-3"
23.0000675,"H9",0.5505,4918,26059,9,"10^-4","Bs","Bs 10^-4"
23.0000675,"H10",0.3845,5061,20642,10,"10^-5","Bs","Bs 10^-5"
23.0000675,"H11",0.3095,5182,18056,11,"10^-6","Bs","Bs 10^-6"
23.0000675,"H12",0.2249,5249,17171,12,"10^-7","Bs","Bs 10^-7"
24.0000727777778,"A1",1.6072,29651,15919,1,"10^-1","Pp","Pp 10^-1"
24.0000727777778,"A2",1.6338,28224,15831,2,"10^-2","Pp","Pp 10^-2"
24.0000727777778,"A3",1.6477,25415,15725,3,"10^-3","Pp","Pp 10^-3"
24.0000727777778,"A4",1.5954,24153,15532,4,"10^-4","Pp","Pp 10^-4"
24.0000727777778,"A5",1.56,20780,15365,5,"10^-5","Pp","Pp 10^-5"
24.0000727777778,"A6",1.4103,17257,15086,6,"10^-6","Pp","Pp 10^-6"
24.0000727777778,"A7",0.6674,4853,31854,7,"10^-2","Bs","Bs 10^-2"
24.0000727777778,"A8",0.6374,4749,33318,8,"10^-3","Bs","Bs 10^-3"
24.0000727777778,"A9",0.5479,4939,25896,9,"10^-4","Bs","Bs 10^-4"
24.0000727777778,"A10",0.4014,5110,21625,10,"10^-5","Bs","Bs 10^-5"
24.0000727777778,"A11",0.3033,5264,18823,11,"10^-6","Bs","Bs 10^-6"
24.0000727777778,"A12",0.2242,5337,17424,12,"10^-7","Bs","Bs 10^-7"
24.0000727777778,"B1",1.652,29412,15994,1,"10^-1","Pp","Pp 10^-1"
24.0000727777778,"B2",1.7412,29222,16008,2,"10^-2","Pp","Pp 10^-2"
24.0000727777778,"B3",1.769,26567,15844,3,"10^-3","Pp","Pp 10^-3"
24.0000727777778,"B4",1.7244,25671,15428,4,"10^-4","Pp","Pp 10^-4"
24.0000727777778,"B5",1.6581,20139,15280,5,"10^-5","Pp","Pp 10^-5"
24.0000727777778,"B6",1.4504,18558,15190,6,"10^-6","Pp","Pp 10^-6"
24.0000727777778,"B7",0.6099,4877,30921,7,"10^-2","Bs","Bs 10^-2"
24.0000727777778,"B8",0.5859,4748,31810,8,"10^-3","Bs","Bs 10^-3"
24.0000727777778,"B9",0.5285,4906,25856,9,"10^-4","Bs","Bs 10^-4"
24.0000727777778,"B10",0.4113,5080,21454,10,"10^-5","Bs","Bs 10^-5"
24.0000727777778,"B11",0.2998,5238,18763,11,"10^-6","Bs","Bs 10^-6"
24.0000727777778,"B12",0.2452,5334,17873,12,"10^-7","Bs","Bs 10^-7"
24.0000727777778,"C1",1.7134,28693,15699,1,"10^-1","Pp","Pp 10^-1"
24.0000727777778,"C2",1.7578,29267,15904,2,"10^-2","Pp","Pp 10^-2"
24.0000727777778,"C3",1.7693,25756,15762,3,"10^-3","Pp","Pp 10^-3"
24.0000727777778,"C4",1.6911,25386,15605,4,"10^-4","Pp","Pp 10^-4"
24.0000727777778,"C5",1.6412,19924,15259,5,"10^-5","Pp","Pp 10^-5"
24.0000727777778,"C6",1.5127,16937,15220,6,"10^-6","Pp","Pp 10^-6"
24.0000727777778,"C7",0.6192,4880,30936,7,"10^-2","Bs","Bs 10^-2"
24.0000727777778,"C8",0.5849,4754,31867,8,"10^-3","Bs","Bs 10^-3"
24.0000727777778,"C9",0.5244,4922,25379,9,"10^-4","Bs","Bs 10^-4"
24.0000727777778,"C10",0.3756,5121,20963,10,"10^-5","Bs","Bs 10^-5"
24.0000727777778,"C11",0.2959,5224,18595,11,"10^-6","Bs","Bs 10^-6"
24.0000727777778,"C12",0.234,5347,17627,12,"10^-7","Bs","Bs 10^-7"
24.0000727777778,"D1",1.6977,30102,15932,1,"10^-1","Pp","Pp 10^-1"
24.0000727777778,"D2",1.782,29766,16072,2,"10^-2","Pp","Pp 10^-2"
24.0000727777778,"D3",1.7518,26379,15653,3,"10^-3","Pp","Pp 10^-3"
24.0000727777778,"D4",1.734,25085,15329,4,"10^-4","Pp","Pp 10^-4"
24.0000727777778,"D5",1.6421,19980,15334,5,"10^-5","Pp","Pp 10^-5"
24.0000727777778,"D6",1.5,15787,15465,6,"10^-6","Pp","Pp 10^-6"
24.0000727777778,"D7",0.7186,4142,28538,7,"10^-2","Bs","Bs 10^-2"
24.0000727777778,"D8",0.5926,4768,31938,8,"10^-3","Bs","Bs 10^-3"
24.0000727777778,"D9",0.5299,4972,25750,9,"10^-4","Bs","Bs 10^-4"
24.0000727777778,"D10",0.3848,5143,20825,10,"10^-5","Bs","Bs 10^-5"
24.0000727777778,"D11",0.2871,5231,18516,11,"10^-6","Bs","Bs 10^-6"
24.0000727777778,"D12",0.2265,5347,17329,12,"10^-7","Bs","Bs 10^-7"
24.0000727777778,"E1",1.6787,31016,15957,1,"10^-1","Pp","Pp 10^-1"
24.0000727777778,"E2",1.7553,27791,15608,2,"10^-2","Pp","Pp 10^-2"
24.0000727777778,"E3",1.7152,25897,15402,3,"10^-3","Pp","Pp 10^-3"
24.0000727777778,"E4",1.7175,22686,15190,4,"10^-4","Pp","Pp 10^-4"
24.0000727777778,"E5",1.6821,20459,14862,5,"10^-5","Pp","Pp 10^-5"
24.0000727777778,"E6",1.4981,17563,15290,6,"10^-6","Pp","Pp 10^-6"
24.0000727777778,"E7",0.6369,4859,30853,7,"10^-2","Bs","Bs 10^-2"
24.0000727777778,"E8",0.5948,4694,31310,8,"10^-3","Bs","Bs 10^-3"
24.0000727777778,"E9",0.6385,4239,23125,9,"10^-4","Bs","Bs 10^-4"
24.0000727777778,"E10",0.7025,3617,18102,10,"10^-5","Bs","Bs 10^-5"
24.0000727777778,"E11",0.2964,5257,18086,11,"10^-6","Bs","Bs 10^-6"
24.0000727777778,"E12",0.2286,5287,17372,12,"10^-7","Bs","Bs 10^-7"
24.0000727777778,"F1",1.6932,29754,15563,1,"10^-1","Pp","Pp 10^-1"
24.0000727777778,"F2",1.7695,27229,15685,2,"10^-2","Pp","Pp 10^-2"
24.0000727777778,"F3",1.767,26671,15724,3,"10^-3","Pp","Pp 10^-3"
24.0000727777778,"F4",1.7341,22345,15204,4,"10^-4","Pp","Pp 10^-4"
24.0000727777778,"F5",1.627,19566,15076,5,"10^-5","Pp","Pp 10^-5"
24.0000727777778,"F6",1.4949,17821,15109,6,"10^-6","Pp","Pp 10^-6"
24.0000727777778,"F7",0.7672,4825,31978,7,"10^-2","Bs","Bs 10^-2"
24.0000727777778,"F8",0.622,4684,32616,8,"10^-3","Bs","Bs 10^-3"
24.0000727777778,"F9",0.5634,4874,24989,9,"10^-4","Bs","Bs 10^-4"
24.0000727777778,"F10",0.5709,4051,18173,10,"10^-5","Bs","Bs 10^-5"
24.0000727777778,"F11",0.6422,3524,13498,11,"10^-6","Bs","Bs 10^-6"
24.0000727777778,"F12",0.2359,5295,17445,12,"10^-7","Bs","Bs 10^-7"
24.0000727777778,"G1",1.6223,29479,15982,1,"10^-1","Pp","Pp 10^-1"
24.0000727777778,"G2",1.7151,28485,15987,2,"10^-2","Pp","Pp 10^-2"
24.0000727777778,"G3",1.7134,26254,15636,3,"10^-3","Pp","Pp 10^-3"
24.0000727777778,"G4",1.6491,24264,15442,4,"10^-4","Pp","Pp 10^-4"
24.0000727777778,"G5",1.607,20016,15462,5,"10^-5","Pp","Pp 10^-5"
24.0000727777778,"G6",1.3869,15416,15343,6,"10^-6","Pp","Pp 10^-6"
24.0000727777778,"G7",0.682,4780,30562,7,"10^-2","Bs","Bs 10^-2"
24.0000727777778,"G8",0.6475,4695,33784,8,"10^-3","Bs","Bs 10^-3"
24.0000727777778,"G9",0.584,4864,26506,9,"10^-4","Bs","Bs 10^-4"
24.0000727777778,"G10",0.4157,5092,20920,10,"10^-5","Bs","Bs 10^-5"
24.0000727777778,"G11",0.303,5184,18613,11,"10^-6","Bs","Bs 10^-6"
24.0000727777778,"G12",0.2279,5260,17318,12,"10^-7","Bs","Bs 10^-7"
24.0000727777778,"H1",1.5777,27085,15848,1,"10^-1","Pp","Pp 10^-1"
24.0000727777778,"H2",1.6503,28634,16070,2,"10^-2","Pp","Pp 10^-2"
24.0000727777778,"H3",1.6555,26942,15902,3,"10^-3","Pp","Pp 10^-3"
24.0000727777778,"H4",1.5973,22665,15411,4,"10^-4","Pp","Pp 10^-4"
24.0000727777778,"H5",1.5234,19359,15393,5,"10^-5","Pp","Pp 10^-5"
24.0000727777778,"H6",1.3963,16721,15262,6,"10^-6","Pp","Pp 10^-6"
24.0000727777778,"H7",0.6565,4870,31442,7,"10^-2","Bs","Bs 10^-2"
24.0000727777778,"H8",0.7212,4729,36773,8,"10^-3","Bs","Bs 10^-3"
24.0000727777778,"H9",0.5892,4933,27604,9,"10^-4","Bs","Bs 10^-4"
24.0000727777778,"H10",0.4454,5034,21697,10,"10^-5","Bs","Bs 10^-5"
24.0000727777778,"H11",0.3082,5198,18597,11,"10^-6","Bs","Bs 10^-6"
24.0000727777778,"H12",0.2279,5294,17328,12,"10^-7","Bs","Bs 10^-7"
