"well","datetime","condition","wavelength","value","timepoint","time"
"G...9",2026-03-13 19:30:10,"Pp+Soil","RFP100",11,"t27.5",27.3383333333333
"H...9",2026-03-13 19:30:10,"M9","RFP100",24,"t27.5",27.3383333333333
"A...10",2026-03-13 19:30:10,"Bs","RFP100",65,"t27.5",27.3383333333333
"B...10",2026-03-13 19:30:10,"Bs+Soil","RFP100",39,"t27.5",27.3383333333333
"C...10",2026-03-13 19:30:10,"Soil","RFP100",23,"t27.5",27.3383333333333
"D...10",2026-03-13 19:30:10,"Bs+Pp","RFP100",10,"t27.5",27.3383333333333
"E...10",2026-03-13 19:30:10,"Bs+Pp+Soil","RFP100",12,"t27.5",27.3383333333333
"F...10",2026-03-13 19:30:10,"Pp","RFP100",10,"t27.5",27.3383333333333
"G...10",2026-03-13 19:30:10,"Pp+Soil","RFP100",11,"t27.5",27.3383333333333
"H...10",2026-03-13 19:30:10,"M9","RFP100",23,"t27.5",27.3383333333333
"A...11",2026-03-13 19:30:10,"Bs","RFP100",66,"t27.5",27.3383333333333
"B...11",2026-03-13 19:30:10,"Bs+Soil","RFP100",36,"t27.5",27.3383333333333
"C...11",2026-03-13 19:30:10,"Soil","RFP100",22,"t27.5",27.3383333333333
"D...11",2026-03-13 19:30:10,"Bs+Pp","RFP100",11,"t27.5",27.3383333333333
"E...11",2026-03-13 19:30:10,"Bs+Pp+Soil","RFP100",11,"t27.5",27.3383333333333
"F...11",2026-03-13 19:30:10,"Pp","RFP100",11,"t27.5",27.3383333333333
"G...11",2026-03-13 19:30:10,"Pp+Soil","RFP100",12,"t27.5",27.3383333333333
"H...11",2026-03-13 19:30:10,"M9","RFP100",22,"t27.5",27.3383333333333
"A...12",2026-03-13 19:30:10,"Bs","RFP100",66,"t27.5",27.3383333333333
"B...12",2026-03-13 19:30:10,"Bs+Soil","RFP100",46,"t27.5",27.3383333333333
"C...12",2026-03-13 19:30:10,"Soil","RFP100",23,"t27.5",27.3383333333333
"D...12",2026-03-13 19:30:10,"Bs+Pp","RFP100",11,"t27.5",27.3383333333333
"E...12",2026-03-13 19:30:10,"Bs+Pp+Soil","RFP100",10,"t27.5",27.3383333333333
"F...12",2026-03-13 19:30:10,"Pp","RFP100",11,"t27.5",27.3383333333333
"G...12",2026-03-13 19:30:10,"Pp+Soil","RFP100",9,"t27.5",27.3383333333333
"H...12",2026-03-13 19:30:10,"M9","RFP100",23,"t27.5",27.3383333333333
"A...13",2026-03-13 19:30:10,"Bs","RFP100",53,"t27.5",27.3383333333333
"B...13",2026-03-13 19:30:10,"Bs+Soil","RFP100",40,"t27.5",27.3383333333333
"C...13",2026-03-13 19:30:10,"Soil","RFP100",22,"t27.5",27.3383333333333
"D...13",2026-03-13 19:30:10,"Bs+Pp","RFP100",11,"t27.5",27.3383333333333
"E...13",2026-03-13 19:30:10,"Bs+Pp+Soil","RFP100",11,"t27.5",27.3383333333333
"F...13",2026-03-13 19:30:10,"Pp","RFP100",10,"t27.5",27.3383333333333
"G...13",2026-03-13 19:30:10,"Pp+Soil","RFP100",11,"t27.5",27.3383333333333
"H...13",2026-03-13 19:30:10,"M9","RFP100",23,"t27.5",27.3383333333333
"A...2",2026-03-13 19:30:10,"Bs","RFP80",12,"t27.5",27.3383333333333
"B...2",2026-03-13 19:30:10,"Bs+Soil","RFP80",9,"t27.5",27.3383333333333
"C...2",2026-03-13 19:30:10,"Soil","RFP80",6,"t27.5",27.3383333333333
"D...2",2026-03-13 19:30:10,"Bs+Pp","RFP80",4,"t27.5",27.3383333333333
"E...2",2026-03-13 19:30:10,"Bs+Pp+Soil","RFP80",4,"t27.5",27.3383333333333
"F...2",2026-03-13 19:30:10,"Pp","RFP80",4,"t27.5",27.3383333333333
"G...2",2026-03-13 19:30:10,"Pp+Soil","RFP80",3,"t27.5",27.3383333333333
"H...2",2026-03-13 19:30:10,"M9","RFP80",7,"t27.5",27.3383333333333
"A...3",2026-03-13 19:30:10,"Bs","RFP80",11,"t27.5",27.3383333333333
"B...3",2026-03-13 19:30:10,"Bs+Soil","RFP80",12,"t27.5",27.3383333333333
"C...3",2026-03-13 19:30:10,"Soil","RFP80",5,"t27.5",27.3383333333333
"D...3",2026-03-13 19:30:10,"Bs+Pp","RFP80",3,"t27.5",27.3383333333333
"E...3",2026-03-13 19:30:10,"Bs+Pp+Soil","RFP80",4,"t27.5",27.3383333333333
"F...3",2026-03-13 19:30:10,"Pp","RFP80",4,"t27.5",27.3383333333333
"G...3",2026-03-13 19:30:10,"Pp+Soil","RFP80",4,"t27.5",27.3383333333333
"H...3",2026-03-13 19:30:10,"M9","RFP80",6,"t27.5",27.3383333333333
"A...4",2026-03-13 19:30:10,"Bs","RFP80",12,"t27.5",27.3383333333333
"B...4",2026-03-13 19:30:10,"Bs+Soil","RFP80",11,"t27.5",27.3383333333333
"C...4",2026-03-13 19:30:10,"Soil","RFP80",6,"t27.5",27.3383333333333
"D...4",2026-03-13 19:30:10,"Bs+Pp","RFP80",4,"t27.5",27.3383333333333
"E...4",2026-03-13 19:30:10,"Bs+Pp+Soil","RFP80",4,"t27.5",27.3383333333333
"F...4",2026-03-13 19:30:10,"Pp","RFP80",4,"t27.5",27.3383333333333
"G...4",2026-03-13 19:30:10,"Pp+Soil","RFP80",4,"t27.5",27.3383333333333
"H...4",2026-03-13 19:30:10,"M9","RFP80",5,"t27.5",27.3383333333333
"A...5",2026-03-13 19:30:10,"Bs","RFP80",12,"t27.5",27.3383333333333
"B...5",2026-03-13 19:30:10,"Bs+Soil","RFP80",10,"t27.5",27.3383333333333
"C...5",2026-03-13 19:30:10,"Soil","RFP80",6,"t27.5",27.3383333333333
"D...5",2026-03-13 19:30:10,"Bs+Pp","RFP80",4,"t27.5",27.3383333333333
"E...5",2026-03-13 19:30:10,"Bs+Pp+Soil","RFP80",4,"t27.5",27.3383333333333
"F...5",2026-03-13 19:30:10,"Pp","RFP80",3,"t27.5",27.3383333333333
"G...5",2026-03-13 19:30:10,"Pp+Soil","RFP80",4,"t27.5",27.3383333333333
"H...5",2026-03-13 19:30:10,"M9","RFP80",6,"t27.5",27.3383333333333
"A...6",2026-03-13 19:30:10,"Bs","RFP80",12,"t27.5",27.3383333333333
"B...6",2026-03-13 19:30:10,"Bs+Soil","RFP80",10,"t27.5",27.3383333333333
"C...6",2026-03-13 19:30:10,"Soil","RFP80",6,"t27.5",27.3383333333333
"D...6",2026-03-13 19:30:10,"Bs+Pp","RFP80",4,"t27.5",27.3383333333333
"E...6",2026-03-13 19:30:10,"Bs+Pp+Soil","RFP80",5,"t27.5",27.3383333333333
"F...6",2026-03-13 19:30:10,"Pp","RFP80",4,"t27.5",27.3383333333333
"G...6",2026-03-13 19:30:10,"Pp+Soil","RFP80",3,"t27.5",27.3383333333333
"H...6",2026-03-13 19:30:10,"M9","RFP80",7,"t27.5",27.3383333333333
"A...7",2026-03-13 19:30:10,"Bs","RFP80",13,"t27.5",27.3383333333333
"B...7",2026-03-13 19:30:10,"Bs+Soil","RFP80",9,"t27.5",27.3383333333333
"C...7",2026-03-13 19:30:10,"Soil","RFP80",5,"t27.5",27.3383333333333
"D...7",2026-03-13 19:30:10,"Bs+Pp","RFP80",4,"t27.5",27.3383333333333
"E...7",2026-03-13 19:30:10,"Bs+Pp+Soil","RFP80",3,"t27.5",27.3383333333333
"F...7",2026-03-13 19:30:10,"Pp","RFP80",4,"t27.5",27.3383333333333
"G...7",2026-03-13 19:30:10,"Pp+Soil","RFP80",4,"t27.5",27.3383333333333
"H...7",2026-03-13 19:30:10,"M9","RFP80",5,"t27.5",27.3383333333333
"A...8",2026-03-13 19:30:10,"Bs","RFP80",16,"t27.5",27.3383333333333
"B...8",2026-03-13 19:30:10,"Bs+Soil","RFP80",10,"t27.5",27.3383333333333
"C...8",2026-03-13 19:30:10,"Soil","RFP80",5,"t27.5",27.3383333333333
"D...8",2026-03-13 19:30:10,"Bs+Pp","RFP80",4,"t27.5",27.3383333333333
"E...8",2026-03-13 19:30:10,"Bs+Pp+Soil","RFP80",4,"t27.5",27.3383333333333
"F...8",2026-03-13 19:30:10,"Pp","RFP80",3,"t27.5",27.3383333333333
"G...8",2026-03-13 19:30:10,"Pp+Soil","RFP80",4,"t27.5",27.3383333333333
"H...8",2026-03-13 19:30:10,"M9","RFP80",6,"t27.5",27.3383333333333
"A...9",2026-03-13 19:30:10,"Bs","RFP80",12,"t27.5",27.3383333333333
"B...9",2026-03-13 19:30:10,"Bs+Soil","RFP80",11,"t27.5",27.3383333333333
"C...9",2026-03-13 19:30:10,"Soil","RFP80",6,"t27.5",27.3383333333333
"D...9",2026-03-13 19:30:10,"Bs+Pp","RFP80",4,"t27.5",27.3383333333333
"E...9",2026-03-13 19:30:10,"Bs+Pp+Soil","RFP80",5,"t27.5",27.3383333333333
"F...9",2026-03-13 19:30:10,"Pp","RFP80",4,"t27.5",27.3383333333333
"G...9",2026-03-13 19:30:10,"Pp+Soil","RFP80",4,"t27.5",27.3383333333333
"H...9",2026-03-13 19:30:10,"M9","RFP80",6,"t27.5",27.3383333333333
"A...10",2026-03-13 19:30:10,"Bs","RFP80",12,"t27.5",27.3383333333333
"B...10",2026-03-13 19:30:10,"Bs+Soil","RFP80",11,"t27.5",27.3383333333333
"C...10",2026-03-13 19:30:10,"Soil","RFP80",5,"t27.5",27.3383333333333
"D...10",2026-03-13 19:30:10,"Bs+Pp","RFP80",4,"t27.5",27.3383333333333
"E...10",2026-03-13 19:30:10,"Bs+Pp+Soil","RFP80",3,"t27.5",27.3383333333333
"F...10",2026-03-13 19:30:10,"Pp","RFP80",4,"t27.5",27.3383333333333
"G...10",2026-03-13 19:30:10,"Pp+Soil","RFP80",4,"t27.5",27.3383333333333
"H...10",2026-03-13 19:30:10,"M9","RFP80",5,"t27.5",27.3383333333333
"A...11",2026-03-13 19:30:10,"Bs","RFP80",14,"t27.5",27.3383333333333
"B...11",2026-03-13 19:30:10,"Bs+Soil","RFP80",8,"t27.5",27.3383333333333
"C...11",2026-03-13 19:30:10,"Soil","RFP80",6,"t27.5",27.3383333333333
"D...11",2026-03-13 19:30:10,"Bs+Pp","RFP80",4,"t27.5",27.3383333333333
"E...11",2026-03-13 19:30:10,"Bs+Pp+Soil","RFP80",4,"t27.5",27.3383333333333
"F...11",2026-03-13 19:30:10,"Pp","RFP80",3,"t27.5",27.3383333333333
"G...11",2026-03-13 19:30:10,"Pp+Soil","RFP80",4,"t27.5",27.3383333333333
"H...11",2026-03-13 19:30:10,"M9","RFP80",7,"t27.5",27.3383333333333
"A...12",2026-03-13 19:30:10,"Bs","RFP80",12,"t27.5",27.3383333333333
"B...12",2026-03-13 19:30:10,"Bs+Soil","RFP80",10,"t27.5",27.3383333333333
"C...12",2026-03-13 19:30:10,"Soil","RFP80",6,"t27.5",27.3383333333333
"D...12",2026-03-13 19:30:10,"Bs+Pp","RFP80",4,"t27.5",27.3383333333333
"E...12",2026-03-13 19:30:10,"Bs+Pp+Soil","RFP80",4,"t27.5",27.3383333333333
"F...12",2026-03-13 19:30:10,"Pp","RFP80",4,"t27.5",27.3383333333333
"G...12",2026-03-13 19:30:10,"Pp+Soil","RFP80",4,"t27.5",27.3383333333333
"H...12",2026-03-13 19:30:10,"M9","RFP80",7,"t27.5",27.3383333333333
"A...13",2026-03-13 19:30:10,"Bs","RFP80",14,"t27.5",27.3383333333333
"B...13",2026-03-13 19:30:10,"Bs+Soil","RFP80",10,"t27.5",27.3383333333333
"C...13",2026-03-13 19:30:10,"Soil","RFP80",6,"t27.5",27.3383333333333
"D...13",2026-03-13 19:30:10,"Bs+Pp","RFP80",4,"t27.5",27.3383333333333
"E...13",2026-03-13 19:30:10,"Bs+Pp+Soil","RFP80",4,"t27.5",27.3383333333333
"F...13",2026-03-13 19:30:10,"Pp","RFP80",4,"t27.5",27.3383333333333
"G...13",2026-03-13 19:30:10,"Pp+Soil","RFP80",4,"t27.5",27.3383333333333
"H...13",2026-03-13 19:30:10,"M9","RFP80",6,"t27.5",27.3383333333333
"A...2",2026-03-14 16:02:40,"Bs","OD600",0.650099992752075,"t48",47.88
"B...2",2026-03-14 16:02:40,"Bs+Soil","OD600",0.823499977588654,"t48",47.88
"C...2",2026-03-14 16:02:40,"Soil","OD600",0.315400004386902,"t48",47.88
"D...2",2026-03-14 16:02:40,"Bs+Pp","OD600",1.30859994888306,"t48",47.88
"E...2",2026-03-14 16:02:40,"Bs+Pp+Soil","OD600",1.31040000915527,"t48",47.88
"F...2",2026-03-14 16:02:40,"Pp","OD600",1.29089999198914,"t48",47.88
"G...2",2026-03-14 16:02:40,"Pp+Soil","OD600",1.33159995079041,"t48",47.88
"H...2",2026-03-14 16:02:40,"M9","OD600",0.201700001955032,"t48",47.88
"A...3",2026-03-14 16:02:40,"Bs","OD600",0.4968,"t48",47.88
"B...3",2026-03-14 16:02:40,"Bs+Soil","OD600",0.5551,"t48",47.88
"C...3",2026-03-14 16:02:40,"Soil","OD600",0.4571,"t48",47.88
"D...3",2026-03-14 16:02:40,"Bs+Pp","OD600",1.3423,"t48",47.88
"E...3",2026-03-14 16:02:40,"Bs+Pp+Soil","OD600",1.3107,"t48",47.88
"F...3",2026-03-14 16:02:40,"Pp","OD600",1.3011,"t48",47.88
"G...3",2026-03-14 16:02:40,"Pp+Soil","OD600",1.3284,"t48",47.88
"H...3",2026-03-14 16:02:40,"M9","OD600",0.2013,"t48",47.88
"A...4",2026-03-14 16:02:40,"Bs","OD600",0.4828,"t48",47.88
"B...4",2026-03-14 16:02:40,"Bs+Soil","OD600",1.0024,"t48",47.88
"C...4",2026-03-14 16:02:40,"Soil","OD600",0.3037,"t48",47.88
"D...4",2026-03-14 16:02:40,"Bs+Pp","OD600",1.3477,"t48",47.88
"E...4",2026-03-14 16:02:40,"Bs+Pp+Soil","OD600",1.3162,"t48",47.88
"F...4",2026-03-14 16:02:40,"Pp","OD600",1.323,"t48",47.88
"G...4",2026-03-14 16:02:40,"Pp+Soil","OD600",1.3292,"t48",47.88
"H...4",2026-03-14 16:02:40,"M9","OD600",0.201,"t48",47.88
"A...5",2026-03-14 16:02:40,"Bs","OD600",0.560500025749207,"t48",47.88
"B...5",2026-03-14 16:02:40,"Bs+Soil","OD600",0.962199985980988,"t48",47.88
"C...5",2026-03-14 16:02:40,"Soil","OD600",0.276100009679794,"t48",47.88
"D...5",2026-03-14 16:02:40,"Bs+Pp","OD600",1.34909999370575,"t48",47.88
"E...5",2026-03-14 16:02:40,"Bs+Pp+Soil","OD600",1.32360005378723,"t48",47.88
"F...5",2026-03-14 16:02:40,"Pp","OD600",1.28750002384186,"t48",47.88
"G...5",2026-03-14 16:02:40,"Pp+Soil","OD600",1.33109998703003,"t48",47.88
"H...5",2026-03-14 16:02:40,"M9","OD600",0.209000006318092,"t48",47.88
"A...6",2026-03-14 16:02:40,"Bs","OD600",0.45770001411438,"t48",47.88
"B...6",2026-03-14 16:02:40,"Bs+Soil","OD600",1.01779997348785,"t48",47.88
"C...6",2026-03-14 16:02:40,"Soil","OD600",0.300799995660782,"t48",47.88
"D...6",2026-03-14 16:02:40,"Bs+Pp","OD600",1.35020005702972,"t48",47.88
"E...6",2026-03-14 16:02:40,"Bs+Pp+Soil","OD600",1.32260000705719,"t48",47.88
"F...6",2026-03-14 16:02:40,"Pp","OD600",1.3063999414444,"t48",47.88
"G...6",2026-03-14 16:02:40,"Pp+Soil","OD600",1.34979999065399,"t48",47.88
"H...6",2026-03-14 16:02:40,"M9","OD600",0.249699994921684,"t48",47.88
"A...7",2026-03-14 16:02:40,"Bs","OD600",0.5883,"t48",47.88
"B...7",2026-03-14 16:02:40,"Bs+Soil","OD600",0.936,"t48",47.88
"C...7",2026-03-14 16:02:40,"Soil","OD600",0.2769,"t48",47.88
"D...7",2026-03-14 16:02:40,"Bs+Pp","OD600",1.3484,"t48",47.88
"E...7",2026-03-14 16:02:40,"Bs+Pp+Soil","OD600",1.3252,"t48",47.88
"F...7",2026-03-14 16:02:40,"Pp","OD600",1.3224,"t48",47.88
"G...7",2026-03-14 16:02:40,"Pp+Soil","OD600",1.3317,"t48",47.88
"H...7",2026-03-14 16:02:40,"M9","OD600",0.2256,"t48",47.88
"A...8",2026-03-14 16:02:40,"Bs","OD600",0.5281,"t48",47.88
"B...8",2026-03-14 16:02:40,"Bs+Soil","OD600",0.6529,"t48",47.88
"C...8",2026-03-14 16:02:40,"Soil","OD600",0.3048,"t48",47.88
"D...8",2026-03-14 16:02:40,"Bs+Pp","OD600",1.3472,"t48",47.88
"E...8",2026-03-14 16:02:40,"Bs+Pp+Soil","OD600",1.335,"t48",47.88
"F...8",2026-03-14 16:02:40,"Pp","OD600",1.3183,"t48",47.88
"G...8",2026-03-14 16:02:40,"Pp+Soil","OD600",1.3416,"t48",47.88
"H...8",2026-03-14 16:02:40,"M9","OD600",0.2576,"t48",47.88
"A...9",2026-03-14 16:02:40,"Bs","OD600",0.535799980163574,"t48",47.88
"B...9",2026-03-14 16:02:40,"Bs+Soil","OD600",0.925300002098083,"t48",47.88
"C...9",2026-03-14 16:02:40,"Soil","OD600",0.286500006914139,"t48",47.88
"D...9",2026-03-14 16:02:40,"Bs+Pp","OD600",1.32179999351501,"t48",47.88
"E...9",2026-03-14 16:02:40,"Bs+Pp+Soil","OD600",1.35440003871918,"t48",47.88
"F...9",2026-03-14 16:02:40,"Pp","OD600",1.3063999414444,"t48",47.88
"G...9",2026-03-14 16:02:40,"Pp+Soil","OD600",1.31949996948242,"t48",47.88
"H...9",2026-03-14 16:02:40,"M9","OD600",0.210700005292892,"t48",47.88
"A...10",2026-03-14 16:02:40,"Bs","OD600",0.5779,"t48",47.88
"B...10",2026-03-14 16:02:40,"Bs+Soil","OD600",1.265,"t48",47.88
"C...10",2026-03-14 16:02:40,"Soil","OD600",0.288,"t48",47.88
"D...10",2026-03-14 16:02:40,"Bs+Pp","OD600",1.3294,"t48",47.88
"E...10",2026-03-14 16:02:40,"Bs+Pp+Soil","OD600",1.3138,"t48",47.88
"F...10",2026-03-14 16:02:40,"Pp","OD600",1.3255,"t48",47.88
"G...10",2026-03-14 16:02:40,"Pp+Soil","OD600",1.3302,"t48",47.88
"H...10",2026-03-14 16:02:40,"M9","OD600",1.3657,"t48",47.88
"A...11",2026-03-14 16:02:40,"Bs","OD600",0.548,"t48",47.88
"B...11",2026-03-14 16:02:40,"Bs+Soil","OD600",0.8053,"t48",47.88
"C...11",2026-03-14 16:02:40,"Soil","OD600",0.605,"t48",47.88
"D...11",2026-03-14 16:02:40,"Bs+Pp","OD600",1.3358,"t48",47.88
"E...11",2026-03-14 16:02:40,"Bs+Pp+Soil","OD600",1.3261,"t48",47.88
"F...11",2026-03-14 16:02:40,"Pp","OD600",1.3187,"t48",47.88
"G...11",2026-03-14 16:02:40,"Pp+Soil","OD600",1.3389,"t48",47.88
"H...11",2026-03-14 16:02:40,"M9","OD600",0.2004,"t48",47.88
"A...12",2026-03-14 16:02:40,"Bs","OD600",0.6058,"t48",47.88
"B...12",2026-03-14 16:02:40,"Bs+Soil","OD600",1.104,"t48",47.88
"C...12",2026-03-14 16:02:40,"Soil","OD600",0.3268,"t48",47.88
"D...12",2026-03-14 16:02:40,"Bs+Pp","OD600",1.3215,"t48",47.88
"E...12",2026-03-14 16:02:40,"Bs+Pp+Soil","OD600",1.3158,"t48",47.88
"F...12",2026-03-14 16:02:40,"Pp","OD600",1.3168,"t48",47.88
"G...12",2026-03-14 16:02:40,"Pp+Soil","OD600",1.3238,"t48",47.88
"H...12",2026-03-14 16:02:40,"M9","OD600",0.2082,"t48",47.88
"A...13",2026-03-14 16:02:40,"Bs","OD600",0.4896,"t48",47.88
"B...13",2026-03-14 16:02:40,"Bs+Soil","OD600",0.6145,"t48",47.88
"C...13",2026-03-14 16:02:40,"Soil","OD600",0.5695,"t48",47.88
"D...13",2026-03-14 16:02:40,"Bs+Pp","OD600",1.303,"t48",47.88
"E...13",2026-03-14 16:02:40,"Bs+Pp+Soil","OD600",1.3295,"t48",47.88
"F...13",2026-03-14 16:02:40,"Pp","OD600",1.3005,"t48",47.88
"G...13",2026-03-14 16:02:40,"Pp+Soil","OD600",1.348,"t48",47.88
"H...13",2026-03-14 16:02:40,"M9","OD600",0.1974,"t48",47.88
"A...2",2026-03-14 16:02:40,"Bs","GFP100",594,"t48",47.88
"B...2",2026-03-14 16:02:40,"Bs+Soil","GFP100",486,"t48",47.88
"C...2",2026-03-14 16:02:40,"Soil","GFP100",706,"t48",47.88
"D...2",2026-03-14 16:02:40,"Bs+Pp","GFP100",7534,"t48",47.88
"E...2",2026-03-14 16:02:40,"Bs+Pp+Soil","GFP100",7452,"t48",47.88
"F...2",2026-03-14 16:02:40,"Pp","GFP100",7741,"t48",47.88
"G...2",2026-03-14 16:02:40,"Pp+Soil","GFP100",7251,"t48",47.88
"H...2",2026-03-14 16:02:40,"M9","GFP100",880,"t48",47.88
"A...3",2026-03-14 16:02:40,"Bs","GFP100",620,"t48",47.88
"B...3",2026-03-14 16:02:40,"Bs+Soil","GFP100",560,"t48",47.88
"C...3",2026-03-14 16:02:40,"Soil","GFP100",622,"t48",47.88
"D...3",2026-03-14 16:02:40,"Bs+Pp","GFP100",7410,"t48",47.88
"E...3",2026-03-14 16:02:40,"Bs+Pp+Soil","GFP100",7543,"t48",47.88
"F...3",2026-03-14 16:02:40,"Pp","GFP100",7392,"t48",47.88
"G...3",2026-03-14 16:02:40,"Pp+Soil","GFP100",7501,"t48",47.88
"H...3",2026-03-14 16:02:40,"M9","GFP100",898,"t48",47.88
"A...4",2026-03-14 16:02:40,"Bs","GFP100",610,"t48",47.88
"B...4",2026-03-14 16:02:40,"Bs+Soil","GFP100",526,"t48",47.88
"C...4",2026-03-14 16:02:40,"Soil","GFP100",755,"t48",47.88
"D...4",2026-03-14 16:02:40,"Bs+Pp","GFP100",7100,"t48",47.88
"E...4",2026-03-14 16:02:40,"Bs+Pp+Soil","GFP100",7157,"t48",47.88
"F...4",2026-03-14 16:02:40,"Pp","GFP100",7370,"t48",47.88
"G...4",2026-03-14 16:02:40,"Pp+Soil","GFP100",7444,"t48",47.88
"H...4",2026-03-14 16:02:40,"M9","GFP100",904,"t48",47.88
"A...5",2026-03-14 16:02:40,"Bs","GFP100",608,"t48",47.88
"B...5",2026-03-14 16:02:40,"Bs+Soil","GFP100",562,"t48",47.88
"C...5",2026-03-14 16:02:40,"Soil","GFP100",768,"t48",47.88
"D...5",2026-03-14 16:02:40,"Bs+Pp","GFP100",6887,"t48",47.88
"E...5",2026-03-14 16:02:40,"Bs+Pp+Soil","GFP100",7083,"t48",47.88
"F...5",2026-03-14 16:02:40,"Pp","GFP100",6885,"t48",47.88
"G...5",2026-03-14 16:02:40,"Pp+Soil","GFP100",7458,"t48",47.88
"H...5",2026-03-14 16:02:40,"M9","GFP100",897,"t48",47.88
"A...6",2026-03-14 16:02:40,"Bs","GFP100",621,"t48",47.88
"B...6",2026-03-14 16:02:40,"Bs+Soil","GFP100",552,"t48",47.88
"C...6",2026-03-14 16:02:40,"Soil","GFP100",761,"t48",47.88
"D...6",2026-03-14 16:02:40,"Bs+Pp","GFP100",6943,"t48",47.88
"E...6",2026-03-14 16:02:40,"Bs+Pp+Soil","GFP100",7043,"t48",47.88
"F...6",2026-03-14 16:02:40,"Pp","GFP100",6889,"t48",47.88
"G...6",2026-03-14 16:02:40,"Pp+Soil","GFP100",7615,"t48",47.88
"H...6",2026-03-14 16:02:40,"M9","GFP100",875,"t48",47.88
"A...7",2026-03-14 16:02:40,"Bs","GFP100",612,"t48",47.88
"B...7",2026-03-14 16:02:40,"Bs+Soil","GFP100",543,"t48",47.88
"C...7",2026-03-14 16:02:40,"Soil","GFP100",778,"t48",47.88
"D...7",2026-03-14 16:02:40,"Bs+Pp","GFP100",7025,"t48",47.88
"E...7",2026-03-14 16:02:40,"Bs+Pp+Soil","GFP100",7117,"t48",47.88
"F...7",2026-03-14 16:02:40,"Pp","GFP100",6877,"t48",47.88
"G...7",2026-03-14 16:02:40,"Pp+Soil","GFP100",7442,"t48",47.88
"H...7",2026-03-14 16:02:40,"M9","GFP100",856,"t48",47.88
"A...8",2026-03-14 16:02:40,"Bs","GFP100",617,"t48",47.88
"B...8",2026-03-14 16:02:40,"Bs+Soil","GFP100",545,"t48",47.88
"C...8",2026-03-14 16:02:40,"Soil","GFP100",759,"t48",47.88
"D...8",2026-03-14 16:02:40,"Bs+Pp","GFP100",6866,"t48",47.88
"E...8",2026-03-14 16:02:40,"Bs+Pp+Soil","GFP100",6854,"t48",47.88
"F...8",2026-03-14 16:02:40,"Pp","GFP100",6716,"t48",47.88
"G...8",2026-03-14 16:02:40,"Pp+Soil","GFP100",7718,"t48",47.88
"H...8",2026-03-14 16:02:40,"M9","GFP100",886,"t48",47.88
"A...9",2026-03-14 16:02:40,"Bs","GFP100",629,"t48",47.88
"B...9",2026-03-14 16:02:40,"Bs+Soil","GFP100",485,"t48",47.88
"C...9",2026-03-14 16:02:40,"Soil","GFP100",757,"t48",47.88
"D...9",2026-03-14 16:02:40,"Bs+Pp","GFP100",6841,"t48",47.88
"E...9",2026-03-14 16:02:40,"Bs+Pp+Soil","GFP100",6221,"t48",47.88
"F...9",2026-03-14 16:02:40,"Pp","GFP100",6952,"t48",47.88
"G...9",2026-03-14 16:02:40,"Pp+Soil","GFP100",6914,"t48",47.88
"H...9",2026-03-14 16:02:40,"M9","GFP100",893,"t48",47.88
"A...10",2026-03-14 16:02:40,"Bs","GFP100",624,"t48",47.88
"B...10",2026-03-14 16:02:40,"Bs+Soil","GFP100",419,"t48",47.88
"C...10",2026-03-14 16:02:40,"Soil","GFP100",781,"t48",47.88
"D...10",2026-03-14 16:02:40,"Bs+Pp","GFP100",6869,"t48",47.88
"E...10",2026-03-14 16:02:40,"Bs+Pp+Soil","GFP100",7194,"t48",47.88
"F...10",2026-03-14 16:02:40,"Pp","GFP100",7114,"t48",47.88
"G...10",2026-03-14 16:02:40,"Pp+Soil","GFP100",7486,"t48",47.88
"H...10",2026-03-14 16:02:40,"M9","GFP100",4747,"t48",47.88
"A...11",2026-03-14 16:02:40,"Bs","GFP100",626,"t48",47.88
"B...11",2026-03-14 16:02:40,"Bs+Soil","GFP100",504,"t48",47.88
"C...11",2026-03-14 16:02:40,"Soil","GFP100",583,"t48",47.88
"D...11",2026-03-14 16:02:40,"Bs+Pp","GFP100",7020,"t48",47.88
"E...11",2026-03-14 16:02:40,"Bs+Pp+Soil","GFP100",7296,"t48",47.88
"F...11",2026-03-14 16:02:40,"Pp","GFP100",7392,"t48",47.88
"G...11",2026-03-14 16:02:40,"Pp+Soil","GFP100",7782,"t48",47.88
"H...11",2026-03-14 16:02:40,"M9","GFP100",903,"t48",47.88
"A...12",2026-03-14 16:02:40,"Bs","GFP100",631,"t48",47.88
"B...12",2026-03-14 16:02:40,"Bs+Soil","GFP100",538,"t48",47.88
"C...12",2026-03-14 16:02:40,"Soil","GFP100",719,"t48",47.88
"D...12",2026-03-14 16:02:40,"Bs+Pp","GFP100",7074,"t48",47.88
"E...12",2026-03-14 16:02:40,"Bs+Pp+Soil","GFP100",7349,"t48",47.88
"F...12",2026-03-14 16:02:40,"Pp","GFP100",7667,"t48",47.88
"G...12",2026-03-14 16:02:40,"Pp+Soil","GFP100",7550,"t48",47.88
"H...12",2026-03-14 16:02:40,"M9","GFP100",915,"t48",47.88
"A...13",2026-03-14 16:02:40,"Bs","GFP100",609,"t48",47.88
"B...13",2026-03-14 16:02:40,"Bs+Soil","GFP100",541,"t48",47.88
"C...13",2026-03-14 16:02:40,"Soil","GFP100",634,"t48",47.88
"D...13",2026-03-14 16:02:40,"Bs+Pp","GFP100",7434,"t48",47.88
